"STATION_ID","SLICE_ID","METHOD_ID","MATRIX","FRACTION_SIZE","VALUE","FLAG1","DETECTION_LIMIT","QUANTIFICATION_LIMIT","NAME","UNIT","LABORATORY","SAMPLE_ID","DEPTH1","DEPTH2","SAMPLE_POINT_ID","SAMPLE_DATE","WATER_DEPTH","PROJECT_ID","STATION_CODE","STATION_NAME","GEOM_REF_ID","LONGITUDE","LATITUDE"
67474,291478,36075,"NS",NA,1.5,"<",0,NA,"Dioktyltinn (DOT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35951,"NS",NA,0.45,NA,0,0.01,"Indeno[1,2,3-cd]pyren","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36077,"NS",NA,8.5,NA,0,NA,"Tetrabutyltinn (TetraBT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36072,"NS",NA,150,NA,0,NA,"Dibutyltinn (DBT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36157,"NS",NA,23,NA,0,NA,"Nikkel","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36158,"NS",NA,0.447,NA,0,NA,"Kvikksølv","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36160,"NS",NA,75,NA,0,NA,"Kobber","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36173,"NS",NA,0.0033,NA,0,NA,"PCB 138","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36162,"NS",NA,170,NA,0,2,"Sink","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,285441,35946,"NS",NA,0.42,NA,0,0.01,"Benzo[g,h,i]perylen","MG_P_KG","NIVA_LABWARE",114049,0,2,NA,2016-02-10,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36164,"NS",NA,88,NA,0,NA,"Bly","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36071,"NS",NA,100,NA,0,NA,"Monobutyltinn (MBT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36078,"NS",NA,2.9,"<",0,NA,"Trisykloheksyltinn (TCHT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36171,"NS",NA,0.0023,NA,0,NA,"PCB 101","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36172,"NS",NA,0.0026,NA,0,NA,"PCB 118","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36076,"NS",NA,7.3,NA,0,NA,"Trifenyltinn (TPhT)","UG_KG_TV","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36175,"NS",NA,0.0011,NA,0,NA,"PCB 180","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36226,"NS",NA,0.015,NA,0,NA,"Sum PCB 7","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36174,"NS",NA,0.0034,NA,0,NA,"PCB 153","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67474,291478,36163,"NS",NA,14,NA,0,NA,"Arsen","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118772,0,2,NA,2021-05-25,0,"9246,12578","B5","Vikkilen",56234,8.605323,58.343049
67475,285436,36043,"NS",NA,92,NA,0,0.5,"Kobber","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35960,"NS",NA,0.002,NA,0,5e-04,"PCB 153","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35957,"NS",NA,0.001,NA,0,5e-04,"PCB 101","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35951,"NS",NA,0.22,NA,0,0.01,"Indeno[1,2,3-cd]pyren","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35952,"NS",NA,0.033,NA,0,0.01,"Naftalen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35961,"NS",NA,5e-04,NA,0,5e-04,"PCB 180","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36044,"NS",NA,14,NA,0,0.5,"Nikkel","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36053,"NS",NA,10.7,NA,0,1,"<2 µm","PERCENT","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36040,"NS",NA,25,NA,0,0.3,"Krom","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36058,"NS",NA,170,NA,0,2,"Sink","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35950,"NS",NA,0.029,NA,0,0.01,"Fluoren","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35949,"NS",NA,0.067,NA,0,0.01,"Dibenzo[a,h]antracen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35958,"NS",NA,0.0016,NA,0,5e-04,"PCB 118","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35959,"NS",NA,0.0026,NA,0,5e-04,"PCB 138","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36074,"NS",NA,0.51,"<",0,NA,"Monooktyltinn (MOT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36075,"NS",NA,0.51,"<",0,NA,"Dioktyltinn (DOT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35965,"NS",NA,0.052,NA,0,0.001,"Kvikksølv","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36056,"NS",NA,0.0068,NA,0,NA,"Sum PCB 7","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35942,"NS",NA,0.044,NA,0,0.01,"Antracen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35943,"NS",NA,0.25,NA,0,0.01,"Benzo[a]antracen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35944,"NS",NA,0.31,NA,0,0.01,"Benzo[a]pyren","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36056,"NS",NA,0.0075,NA,0,NA,"Sum PCB 7","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35946,"NS",NA,0.25,NA,0,0.01,"Benzo[g,h,i]perylen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36057,"NS",NA,1200,NA,0,1,"Tributyltinn","UG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,36058,"NS",NA,160,NA,0,2,"Sink","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291407,35902,"NS",NA,7.41,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",118770,0,1,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291407,35969,"NS",NA,1,"<",0,1,"Total nitrogen","UG_N_P_MG","NIVA_LABWARE",118770,0,1,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36169,"NS",NA,5e-04,"<",0,NA,"PCB 28","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35953,"NS",NA,0.23,NA,0,0.01,"Fenantren","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35962,"NS",NA,0.03,NA,0,0.01,"Acenaften","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35963,"NS",NA,0.12,NA,0,0.01,"Kadmium","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35956,"NS",NA,5e-04,"<",0,5e-04,"PCB 28","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35922,"NS",NA,8.5,NA,0,0.5,"Arsen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35958,"NS",NA,0.0014,NA,0,5e-04,"PCB 118","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35945,"NS",NA,0.47,NA,0,0.01,"Benzo[b]fluoranten","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35960,"NS",NA,0.002,NA,0,5e-04,"PCB 153","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35961,"NS",NA,5e-04,"<",0,5e-04,"PCB 180","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35962,"NS",NA,0.032,NA,0,0.01,"Acenaften","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35963,"NS",NA,0.11,NA,0,0.01,"Kadmium","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35965,"NS",NA,0.29,NA,0,0.001,"Kvikksølv","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36040,"NS",NA,31,NA,0,0.3,"Krom","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36043,"NS",NA,98,NA,0,0.5,"Kobber","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36044,"NS",NA,18,NA,0,0.5,"Nikkel","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,36053,"NS",NA,11.5,NA,0,1,"<2 µm","PERCENT","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35950,"NS",NA,0.027,NA,0,0.01,"Fluoren","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35951,"NS",NA,0.19,NA,0,0.01,"Indeno[1,2,3-cd]pyren","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35952,"NS",NA,0.012,NA,0,0.01,"Naftalen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35953,"NS",NA,0.18,NA,0,0.01,"Fenantren","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35954,"NS",NA,0.37,NA,0,0.01,"Pyren","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35955,"NS",NA,0.45,NA,0,0.01,"Fluoranten","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35956,"NS",NA,5e-04,"<",0,5e-04,"PCB 28","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35957,"NS",NA,8e-04,NA,0,5e-04,"PCB 101","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,25563,"NS",NA,64,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,34402,"NS",NA,44.5,NA,0,0.1,"Tørrstoff %","PERCENT","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35902,"NS",NA,35.9,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35922,"NS",NA,8.7,NA,0,0.5,"Arsen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36076,"NS",NA,0.51,"<",0,NA,"Trifenyltinn (TPhT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36077,"NS",NA,1.3,NA,0,NA,"Tetrabutyltinn (TetraBT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36078,"NS",NA,1,"<",0,NA,"Trisykloheksyltinn (TCHT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36157,"NS",NA,2.4,NA,0,NA,"Nikkel","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36158,"NS",NA,0.017,NA,0,NA,"Kvikksølv","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285397,35902,"NS",NA,34.4,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114004,0,1,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285397,35969,"NS",NA,3,NA,0,1,"Total nitrogen","UG_N_P_MG","NIVA_LABWARE",114004,0,1,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35947,"NS",NA,0.13,NA,0,0.01,"Benzo[k]fluoranten","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35948,"NS",NA,0.21,NA,0,0.01,"Krysen+Trifenylen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36163,"NS",NA,2.4,NA,0,NA,"Arsen","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36164,"NS",NA,7,NA,0,NA,"Bly","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36165,"NS",NA,0.018,NA,0,NA,"Kadmium","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36170,"NS",NA,5e-04,"<",0,NA,"PCB 52","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35954,"NS",NA,0.39,NA,0,0.01,"Pyren","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35955,"NS",NA,0.48,NA,0,0.01,"Fluoranten","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35902,"NS",NA,37.5,NA,0,1,"Totalt organisk karbon","UG_C_P_MG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35921,"NS",NA,60,NA,0,0.5,"Bly","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35939,"NS",NA,2.9,NA,0,NA,"Sum PAH 16","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35959,"NS",NA,0.0024,NA,0,5e-04,"PCB 138","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35941,"NS",NA,0.01,"<",0,0.01,"Acenaftylen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35942,"NS",NA,0.037,NA,0,0.01,"Antracen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35943,"NS",NA,0.24,NA,0,0.01,"Benzo[a]antracen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35944,"NS",NA,0.32,NA,0,0.01,"Benzo[a]pyren","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35945,"NS",NA,0.44,NA,0,0.01,"Benzo[b]fluoranten","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35946,"NS",NA,0.18,NA,0,0.01,"Benzo[g,h,i]perylen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35947,"NS",NA,0.13,NA,0,0.01,"Benzo[k]fluoranten","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35948,"NS",NA,0.19,NA,0,0.01,"Krysen+Trifenylen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,35949,"NS",NA,0.058,NA,0,0.01,"Dibenzo[a,h]antracen","MG_P_KG","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36273,"NS",NA,21.9,NA,0,NA,"Benzo[a]antracen","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36274,"NS",NA,20,NA,0,NA,"Benzo[a]pyren","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36275,"NS",NA,23.2,NA,0,NA,"Benzo[b]fluoranten","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36276,"NS",NA,26,NA,0,NA,"Benzo[g,h,i]perylen","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36277,"NS",NA,12.2,NA,0,NA,"Benzo[k]fluoranten","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36278,"NS",NA,5.29,NA,0,NA,"Dibenzo[a,h]antracen","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36279,"NS",NA,2.1,NA,0,NA,"Fluoren","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36280,"NS",NA,15.7,NA,0,NA,"Indeno[1,2,3-cd]pyren","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36071,"NS",NA,17,NA,0,NA,"Monobutyltinn (MBT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36072,"NS",NA,17,NA,0,NA,"Dibutyltinn (DBT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36073,"NS",NA,31,NA,0,NA,"Tributyltinn (TBT)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36283,"NS",NA,28.4,NA,0,NA,"Pyren","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35939,"NS",NA,3.1,NA,0,NA,"Sum PAH 16","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35940,"NS",NA,5e-04,"<",0,5e-04,"PCB 52","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285475,35941,"NS",NA,0.01,"<",0,0.01,"Acenaftylen","MG_P_KG","NIVA_LABWARE",114004,0,5,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36335,"NS",NA,1.58,NA,0,NA,"Acenaften","UG_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291443,25563,"NS",NA,9,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",118770,0,5,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36254,"NS",NA,8.6,NA,0,NA,"Dibutyltinn-Sn (DBT-Sn)","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36160,"NS",NA,7.6,NA,0,NA,"Kobber","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36161,"NS",NA,3.4,NA,0,NA,"Krom","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36162,"NS",NA,23,NA,0,2,"Sink","MILLI_GRAM_P_KG_TS","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36258,"NS",NA,0.44,NA,0,NA,"Tetrabutyltinn (TTBT)-Sn","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36259,"NS",NA,13,NA,0,NA,"Tributyltinn (TBT)-Sn","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36260,"NS",NA,0.17,"<",0,NA,"Trifenyltinn (TPhT)-Sn","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,291476,36261,"NS",NA,0.33,"<",0,NA,"Trisykloheksyltinn (TCHT)-Sn","UG_KG_TV","NIVA_LABWARE",118770,0,2,NA,2021-05-25,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
67475,285436,25563,"NS",NA,66,NA,0,NA,"<63 µm","PERCENT","NIVA_LABWARE",114044,0,2,NA,2016-02-10,0,"9246","B16","Vikkilen",56235,8.616054,58.359719
